id,room_type,room_sharing,room_private,person_capacity,host_status,multi_listing,business_listing,cleanliness_rating,guest_satisfaction_rating,bedrooms,dist_city,dist_metro,attr_index,attr_index_norm,rest_index,rest_index_norm,longitude,latitude,price
1739,Private room,False,True,2,False,1,0,10,100,1,2.822008981,0.289105123,304.3433252,14.79871629,738.8939628,34.08690139,2.35857,48.88166,219.964582
1740,Entire home/apt,False,False,4,False,0,0,10,100,1,2.124639103,0.318596513,318.1213476,15.46867363,883.8500459,40.7740635,2.36208,48.87466,289.6355672
1741,Entire home/apt,False,False,6,False,0,1,10,100,2,1.71789303,0.135920175,345.000654,16.77568186,926.2333539,42.72930432,2.36275,48.87054,793.7599030000001
1742,Private room,False,True,5,False,0,1,10,100,2,3.357637513,0.205526128,376.2648512,18.29590571,925.0460973,42.67453341,2.32948,48.88258,630.5340665
1743,Entire home/apt,False,False,6,False,0,1,9,90,2,2.460455602,0.297027028,417.265427,20.28956169,1075.819291,49.63005242,2.34146,48.87741,780.1286234
1744,Entire home/apt,False,False,2,False,0,0,9,100,0,3.895332375,0.201490891,325.3408131,15.81972066,765.1082212,35.29622626,2.32362,48.88587,273.5576475
1745,Private room,False,True,3,False,0,1,10,100,1,3.481808211,0.114104496,365.0038439,17.74833841,941.1913852,43.41935319,2.32903,48.8837,329.0148196
1746,Entire home/apt,False,False,6,False,1,0,10,100,2,3.886418474,0.149903893,325.6827263,15.83634622,765.153586,35.29831904,2.32429,48.88606,788.0510765
1747,Entire home/apt,False,False,3,False,0,0,9,90,2,2.017673221,0.266922544,365.2572676,17.76066116,1009.186519,46.55612724,2.35393,48.8747,428.7445242
1748,Entire home/apt,False,False,3,False,0,1,10,80,1,1.724572219,0.136196962,383.6116136,18.65314257,1054.692297,48.6554149,2.35464,48.87203,356.9764191
1749,Entire home/apt,False,False,4,False,0,0,9,80,1,2.341757353,0.207309058,364.8406857,17.74040484,961.3009472,44.34705417,2.35098,48.8776,310.6067667
1750,Entire home/apt,False,False,2,False,0,0,10,100,1,2.136837264,0.191140357,286.5986011,13.93587779,757.9936071,34.96801252,2.37135,48.87136,270.7614876
1751,Entire home/apt,False,False,4,False,0,0,8,88,1,2.063064949,0.147912916,341.602471,16.61044496,907.185174,41.85056737,2.35799,48.8748,565.5233479
1752,Private room,False,True,2,False,1,0,10,100,1,3.057554037,0.094525505,281.8546946,13.70520499,680.8897358,31.41103115,2.36043,48.8836,207.8478889
1753,Entire home/apt,False,False,4,False,1,0,9,87,0,3.007877816,0.334410807,410.4590616,19.95860168,995.1797773,45.9099636,2.33316,48.88034,277.9849007
1754,Entire home/apt,False,False,4,False,0,0,10,100,0,1.516044703,0.084479914,352.1462466,17.12313681,955.5677391,44.08256792,2.36504,48.86753,254.2175412
1755,Private room,False,True,2,False,0,0,10,100,1,3.685404455,0.23292961,348.0845802,16.92563799,869.6731399,40.12004977,2.32893,48.88576,194.3331159
1756,Entire home/apt,False,False,4,False,0,0,10,93,1,3.307275071,0.115486409,235.5909734,11.45562819,588.8924116,27.16698008,2.372,48.88347,405.6762047
1757,Entire home/apt,False,False,4,False,1,0,10,90,1,2.243160763,0.445316049,294.6636195,14.3280399,775.3740001,35.76981058,2.36656,48.87457,244.4309815
1758,Entire home/apt,False,False,2,False,0,0,10,100,0,3.865921201,0.352989134,349.1439604,16.97715043,793.6017761,36.61070038,2.33326,48.88888,405.6762047
1759,Entire home/apt,False,False,4,False,0,1,8,100,1,1.861302906,0.141993634,527.4178338,25.64573047,1384.495389,63.87000052,2.33921,48.87073,618.8834001
1760,Entire home/apt,False,False,2,False,0,0,4,60,0,2.618829349,0.120630075,261.9870099,12.73913738,667.5394346,30.79515063,2.37211,48.87636,203.1876223
1761,Shared room,True,False,2,False,1,0,6,80,1,3.071700615,0.183295757,257.8280747,12.53690885,638.2651275,29.44465858,2.3667,48.88262,119.7688508
1762,Entire home/apt,False,False,2,False,0,1,10,80,0,2.66149725,0.194007798,298.7607259,14.52726199,747.9795011,34.50603846,2.36081,48.87991,304.5484202
1763,Private room,False,True,2,False,1,0,10,100,1,3.247772443,0.102674233,389.5401176,18.9414165,914.5174998,42.18882466,2.3275,48.88057,331.5779663
1764,Private room,False,True,2,False,1,0,10,100,1,3.188342542,0.106724982,396.1045725,19.2606136,931.2647066,42.96141236,2.32818,48.88023,399.6178581
1765,Entire home/apt,False,False,2,False,0,0,10,100,0,2.888836691,0.272920098,288.4264754,14.02475831,706.401976,32.58797028,2.36076,48.88201,254.9165812
1766,Entire home/apt,False,False,2,False,0,0,10,80,1,2.514195325,0.163421625,269.2933243,13.09440745,694.9093514,32.05778871,2.37088,48.87576,246.0620748
1767,Entire home/apt,False,False,2,False,0,0,7,80,0,1.990268127,0.30915122,307.3570666,14.94525968,853.6354421,39.38019337,2.36746,48.87161,176.1580762
1768,Entire home/apt,False,False,4,False,0,1,10,100,1,1.373182544,0.161716024,380.9251278,18.522512,1018.502005,46.98587235,2.3604,48.86784,562.028148
1769,Entire home/apt,False,False,4,False,0,0,10,100,1,3.059357992,0.169846649,376.7682489,18.32038346,821.6137806,37.90295947,2.34829,48.88393,333.6750862
1770,Shared room,True,False,2,False,0,0,10,100,1,1.733190649,0.170521022,508.3798067,24.72000502,1413.634726,65.21426608,2.34245,48.8706,222.5277286
1771,Entire home/apt,False,False,6,False,0,0,10,92,1,3.703309572,0.19082781,342.797896,16.66857259,833.0006461,38.42826212,2.32502,48.88441,567.8534812
1772,Entire home/apt,False,False,2,False,0,0,10,100,1,3.440406779,0.227464237,433.477634,21.07788143,1135.659858,52.39063729,2.3357,48.8854,243.2659148
1773,Entire home/apt,False,False,2,False,1,0,10,96,0,3.739234256,0.063965377,300.0640706,14.59063722,640.1721843,29.53263556,2.35086,48.89018,203.4206357
1774,Entire home/apt,False,False,4,False,0,0,9,93,1,2.243413431,0.26228957,269.2409596,13.09186121,712.7472281,32.88069155,2.37615,48.86956,260.7419144
1775,Entire home/apt,False,False,4,False,0,0,8,100,2,2.93241086,0.079589884,267.1562144,12.99049032,728.5225316,33.60844309,2.36558,48.88155,521.4838289
1776,Entire home/apt,False,False,2,False,0,0,10,90,0,1.86586353,0.341786145,396.2697474,19.26864524,1054.331168,48.63875518,2.35096,48.87331,253.5185013
1777,Private room,False,True,2,False,1,0,10,100,1,3.536189409,0.130740802,366.3153116,17.81210863,844.2353876,38.94654694,2.32265,48.88142,190.3718893
1778,Entire home/apt,False,False,2,False,0,0,9,100,1,3.951160862,0.086848822,319.5031325,15.53586302,680.056613,31.37259726,2.34479,48.89172,231.6152484
1779,Entire home/apt,False,False,2,False,0,0,10,94,1,3.405473424,0.151939346,371.2364419,18.05139894,922.7784052,42.56991949,2.32869,48.88277,236.9745549
1780,Entire home/apt,False,False,2,True,1,0,10,100,1,1.870593281,0.161528204,374.4688329,18.20857419,1028.579779,47.45078355,2.3541,48.87337,382.3748718
1781,Entire home/apt,False,False,2,False,0,1,10,100,0,1.75185661,0.289119571,338.9449353,16.48122209,897.0325563,41.38220345,2.36648,48.86946,266.5672476
1782,Entire home/apt,False,False,4,False,0,0,10,100,1,1.581218514,0.2450718,380.446526,18.49923995,1014.365236,46.79503356,2.35701,48.87051,324.5875664
1783,Entire home/apt,False,False,4,False,0,0,10,100,1,2.955611026,0.257794642,420.8789793,20.46527093,1015.595191,46.85177425,2.341,48.882,278.2179141
1784,Entire home/apt,False,False,4,False,0,0,2,20,3,2.105228229,0.124786923,334.1209178,16.24665389,891.0033753,41.10406327,2.35893,48.87506,410.1034579
1785,Entire home/apt,False,False,4,False,0,0,10,90,1,2.235900745,0.250497747,270.7646242,13.16594952,716.7176424,33.06385603,2.37561,48.86987,289.8685805
1786,Entire home/apt,False,False,6,False,0,1,10,100,0,1.58753534,0.217112058,383.1775692,18.63203713,1028.550072,47.44941311,2.35651,48.87063,688.5543853
1787,Private room,False,True,4,False,1,0,10,100,1,3.30271233,0.158793093,382.8927576,18.61818815,918.2929286,42.36299399,2.32739,48.88112,582.9993476
1788,Entire home/apt,False,False,3,False,0,0,7,88,1,2.279247248,0.210153913,271.9981392,13.22592927,712.3599512,32.86282557,2.3742,48.8714,243.0329015
1789,Entire home/apt,False,False,3,False,0,0,10,100,1,4.176574605,0.425811968,305.3696297,14.84862042,716.9351976,33.07389235,2.31937,48.88701,278.2179141
1790,Entire home/apt,False,False,2,False,0,0,9,87,1,2.055041334,0.103349978,289.7692699,14.09005179,788.4135209,36.37135407,2.37185,48.87009,243.2659148
1791,Entire home/apt,False,False,2,False,0,0,10,92,0,2.698013406,0.08519618,431.9491169,21.00355718,1052.440816,48.55154885,2.33634,48.87829,251.887408
1792,Entire home/apt,False,False,2,False,0,0,10,100,1,3.11189489,0.198196346,458.2596805,22.28291024,1042.676632,48.10110425,2.34219,48.88368,280.315034
1793,Entire home/apt,False,False,2,False,0,0,10,100,1,2.135821515,0.206441759,379.2451865,18.44082473,1014.561535,46.80408928,2.35045,48.87572,336.0052195
1794,Private room,False,True,2,False,0,0,10,95,1,3.042543882,0.162086621,243.7299567,11.85138684,604.3189618,27.87864281,2.37279,48.88053,197.3622891
1795,Entire home/apt,False,False,2,False,0,0,10,100,0,2.692439745,0.076044382,262.6822186,12.77294196,668.5527408,30.84189681,2.37049,48.87777,158.9150899
1796,Entire home/apt,False,False,2,True,0,0,10,100,1,1.470878793,0.276685632,387.6391019,18.84897948,1051.651396,48.51513103,2.35763,48.8694,252.3534346
1797,Entire home/apt,False,False,2,False,0,0,10,100,1,2.188926887,0.181419012,345.8248563,16.81575875,913.9147698,42.16101932,2.35586,48.87615,231.6152484
1798,Entire home/apt,False,False,4,False,0,0,10,100,2,2.383995047,0.090821285,262.2792253,12.75334638,715.5126795,33.00826828,2.37655,48.87117,278.2179141
1799,Entire home/apt,False,False,2,False,0,0,10,90,0,4.095852993,0.288168387,308.3349211,14.99280793,725.2517666,33.45755507,2.32194,48.8873,201.0905024
1800,Private room,False,True,2,True,1,0,10,100,1,2.929208566,0.345383256,416.9056836,20.27206914,1001.575962,46.20503452,2.33305,48.87949,207.1488489
1801,Entire home/apt,False,False,2,False,0,0,6,100,0,4.064729455,0.402559755,319.1685866,15.5195957,742.2083532,34.23980195,2.31839,48.88526,192.0029826
1802,Entire home/apt,False,False,2,False,0,0,8,100,0,2.981159127,0.243001101,255.5268532,12.42501179,640.1538417,29.53178937,2.36878,48.88121,243.2659148
1803,Entire home/apt,False,False,4,False,0,0,8,100,1,2.464410666,0.363905398,265.950745,12.93187429,698.2015676,32.20966632,2.37325,48.87413,347.6558859
1804,Entire home/apt,False,False,2,False,0,0,10,100,0,3.731835625,0.179145047,339.7680736,16.52124725,832.1970326,38.39118956,2.32579,48.88504,194.3331159
1805,Entire home/apt,False,False,2,False,0,0,10,80,1,2.590406074,0.345087384,395.5565,19.23396354,1054.747747,48.65797292,2.34404,48.87915,376.5495386
1806,Entire home/apt,False,False,4,False,0,0,10,100,1,3.924322972,0.272762259,333.0030957,16.19229971,779.736669,35.97107066,2.3189,48.88391,233.479355
1807,Entire home/apt,False,False,4,False,1,0,10,98,3,3.532955982,0.147850855,359.2091267,17.46656987,890.2671376,41.07009891,2.326,48.883,706.9624383
1808,Entire home/apt,False,False,2,True,0,1,10,98,0,2.951421511,0.140731416,418.2272433,20.33633008,1049.68965,48.42463111,2.337,48.881,417.0938578
1809,Private room,False,True,2,True,0,0,10,95,1,3.947867449,0.061413981,319.821983,15.55136715,741.929782,34.22695081,2.325,48.887,146.5653835
1810,Entire home/apt,False,False,4,True,0,0,10,97,2,1.788089317,0.162106378,336.1956868,16.34753969,917.5930949,42.33070903,2.36332,48.87106,556.2028148
1811,Entire home/apt,False,False,4,False,0,0,9,90,1,1.901726906,0.233654069,314.607558,15.29781536,845.2637778,38.99398898,2.36764,48.87057,216.469382
1812,Entire home/apt,False,False,2,True,0,0,10,97,1,2.954923674,0.267467688,254.9725171,12.39805716,636.1771392,29.34833481,2.36937,48.88078,273.5576475
1813,Entire home/apt,False,False,2,True,0,1,10,98,1,2.951431525,0.140730661,418.2269582,20.33631622,1049.684282,48.42438347,2.337,48.881,382.3748718
1814,Entire home/apt,False,False,2,False,0,0,10,98,1,2.087451716,0.329397875,371.7867156,18.07815605,978.1651813,45.12504061,2.35211,48.87534,260.5089011
1815,Private room,False,True,2,False,1,0,9,92,1,2.864545644,0.155157039,356.2196825,17.32120793,827.1676769,38.15917365,2.34997,48.88227,207.8478889
1816,Entire home/apt,False,False,5,False,0,0,10,95,3,2.228340752,0.249092269,366.2382212,17.8083601,973.730828,44.92047355,2.35169,48.8766,793.7599030000001
1817,Entire home/apt,False,False,4,False,1,0,10,93,1,3.943320002,0.241214065,386.9635145,18.81612899,749.3435067,34.56896322,2.31226,48.87991,376.5495386
1818,Shared room,True,False,2,False,1,0,10,93,1,3.072470592,0.130619757,237.4204077,11.54458456,582.0955028,26.85342282,2.37597,48.87957,144.9342902
1819,Entire home/apt,False,False,4,False,0,0,9,96,1,2.091242496,0.374166064,311.3054893,15.13725202,881.5449566,40.66772436,2.36418,48.8738,295.4609004
1820,Private room,False,True,3,False,1,0,10,97,1,2.607931136,0.117496755,289.9201645,14.09738905,748.2128764,34.51680461,2.3632,48.87899,205.9837823
1821,Entire home/apt,False,False,3,False,0,0,9,93,1,2.47059195,0.273481953,412.339881,20.05005666,1057.028691,48.76319822,2.34209,48.87765,254.6835679
1822,Entire home/apt,False,False,2,True,0,1,10,99,1,2.951402547,0.140756308,418.225192,20.33623033,1049.690326,48.42466231,2.337,48.881,417.0938578
1823,Entire home/apt,False,False,2,False,0,0,9,92,0,2.668087716,0.125267613,481.0387409,23.39054371,1052.032833,48.53272765,2.33167,48.87613,194.3331159
1824,Entire home/apt,False,False,5,False,0,0,9,94,3,2.008784873,0.218565381,360.0984289,17.50981225,971.2142891,44.80437975,2.35492,48.87458,562.028148
1825,Entire home/apt,False,False,3,False,0,0,8,100,1,3.268507525,0.210345907,422.1709503,20.52809312,834.1970947,38.48345708,2.34696,48.88572,243.0329015
1826,Entire home/apt,False,False,2,False,1,0,7,90,1,1.551815036,0.264645342,380.5531769,18.50442586,1013.827274,46.7702161,2.35743,48.87018,324.3545531
1827,Private room,False,True,2,True,0,0,10,99,1,1.817540068,0.212586623,330.6656197,16.07863977,903.9808426,41.70274409,2.36401,48.87113,206.4498089
1828,Private room,False,True,2,True,0,1,10,99,1,2.726595383,0.088403568,341.2698137,16.59426947,799.3232928,36.87464729,2.356,48.881,130.9534905
1829,Private room,False,True,2,False,1,0,10,95,1,2.15984761,0.248775773,319.3620356,15.52900217,848.3604028,39.13684351,2.36139,48.87514,204.352689
1830,Entire home/apt,False,False,3,False,0,0,10,100,1,2.049935889,0.327761073,315.8869813,15.3600274,899.9952751,41.51888057,2.3636,48.87356,495.8523628
1831,Entire home/apt,False,False,2,False,0,0,9,87,1,3.524562779,0.140157733,365.4042436,17.76780788,851.1784888,39.26684839,2.32337,48.88166,486.5318296
1832,Entire home/apt,False,False,4,False,1,0,10,98,1,3.072219299,0.218166128,411.1115315,19.99032807,977.8481215,45.1104139,2.32992,48.87974,474.6481499
1833,Entire home/apt,False,False,2,False,1,0,10,98,1,2.698520805,0.313974131,356.7803577,17.3484708,870.6622729,40.16568079,2.35035,48.88079,289.8685805
1834,Entire home/apt,False,False,4,False,0,0,9,90,1,3.19303755,0.221295579,447.5548245,21.76238584,856.8136287,39.52681053,2.34578,48.88492,285.2083139
1835,Entire home/apt,False,False,3,False,0,0,9,93,1,3.402280296,0.172049665,371.4543504,18.06199476,908.2817405,41.90115454,2.32775,48.88235,382.3748718
1836,Entire home/apt,False,False,2,True,0,0,9,94,1,2.095451648,0.427247501,305.0543809,14.83329142,831.6109138,38.36415053,2.3659,48.8733,273.3246342
1837,Entire home/apt,False,False,4,False,1,0,9,89,2,3.112123975,0.221124568,457.5898055,22.25033752,1061.806115,48.98359192,2.34183,48.88362,435.5019107
1838,Entire home/apt,False,False,3,False,0,0,10,99,2,2.51591706,0.155531486,272.7969658,13.26477227,712.1892357,32.85495006,2.36949,48.87632,266.5672476
1839,Entire home/apt,False,False,2,False,0,0,9,96,1,2.240028441,0.254353531,275.2304653,13.38310136,722.1906816,33.31634009,2.37363,48.87127,404.2781247
1840,Private room,False,True,2,False,1,0,8,85,1,2.05513388,0.36968517,310.2583047,15.0863326,867.908315,40.03863429,2.36507,48.87317,150.5266101
1841,Private room,False,True,2,True,1,0,10,96,1,2.845304821,0.221890933,434.1431981,21.11024453,1046.929137,48.29728222,2.33175,48.87809,222.5277286
1842,Entire home/apt,False,False,6,False,0,0,9,95,3,1.67196875,0.233500744,409.7106409,19.92220966,1083.531054,49.985814,2.35166,48.87159,683.8941187
1843,Entire home/apt,False,False,2,False,0,0,10,100,1,3.037263992,0.176799454,265.1336743,12.89214416,655.3766977,30.23405522,2.36483,48.8827,285.9073539
1844,Entire home/apt,False,False,2,False,1,0,10,95,1,2.781513377,0.243245358,346.453763,16.84633938,825.5906688,38.08642259,2.35179,48.88158,231.6152484
1845,Private room,False,True,2,False,0,0,8,85,0,2.760821141,0.24697134,384.7838412,18.71014222,933.3642739,43.05827029,2.346,48.881,184.0805294
1846,Entire home/apt,False,False,3,False,0,0,9,94,1,1.993790624,0.293525202,317.4446973,15.43577146,947.6173804,43.71579933,2.36411,48.87286,417.0938578
1847,Private room,False,True,2,True,0,0,10,100,1,2.768324857,0.258746109,360.3436211,17.52173474,859.7996396,39.66456218,2.34955,48.88138,328.548793
1848,Private room,False,True,2,True,1,0,10,96,1,2.894386238,0.169002176,416.7792122,20.26591946,1043.978518,48.16116329,2.33839,48.88082,203.1876223
1849,Entire home/apt,False,False,3,False,1,0,8,88,2,3.665015185,0.261914408,351.9539772,17.1137877,851.7498166,39.29320507,2.32961,48.88579,260.7419144
1850,Entire home/apt,False,False,4,False,0,0,9,94,1,2.195741932,0.239164681,281.1003031,13.66852265,738.823899,34.08366919,2.3722,48.87158,538.7268152
1851,Entire home/apt,False,False,2,False,0,0,9,93,0,2.196009671,0.252073081,277.3328638,13.48533064,731.9206084,33.76520429,2.37365,48.87071,181.9834095
1852,Entire home/apt,False,False,2,False,0,0,10,96,1,2.812379238,0.245076985,428.8564596,20.85317649,1016.756589,46.90535222,2.33382,48.87857,301.2862336
1853,Entire home/apt,False,False,2,False,0,0,9,83,1,2.056637958,0.154383337,341.8545953,16.62270452,906.9445101,41.83946498,2.358,48.87474,289.8685805
1854,Entire home/apt,False,False,4,False,0,1,10,93,0,1.281663591,0.208088803,424.6925863,20.65070785,1108.365167,51.13146955,2.355,48.868,602.5724671
1855,Private room,False,True,2,False,1,0,9,100,1,2.552435607,0.333861957,279.7799297,13.6043194,719.3024424,33.18309887,2.3666,48.87763,243.0329015
1856,Entire home/apt,False,False,4,False,0,0,10,96,0,4.008071767,0.252881645,335.0814245,16.2933586,754.3726158,34.80096775,2.31604,48.88328,218.7995153
1857,Entire home/apt,False,False,2,True,0,0,10,96,1,2.66633611,0.183321699,414.1061049,20.13593942,1050.08573,48.44290323,2.3398,48.87898,295.227887
1858,Entire home/apt,False,False,2,False,0,0,10,98,1,1.919869892,0.168647589,464.2494376,22.57416262,1335.688427,61.6184216,2.34424,48.8729,347.6558859
1859,Entire home/apt,False,False,4,False,1,0,9,95,3,1.541664797,0.078049352,352.3183306,17.13150441,942.0761941,43.46017149,2.36462,48.86801,793.7599030000001
1860,Entire home/apt,False,False,2,False,0,1,8,82,0,3.083565711,0.202675894,439.2078564,21.35651391,1054.226998,48.63394957,2.34,48.883,215.0713021
1861,Entire home/apt,False,False,3,False,0,0,9,93,1,3.656096778,0.263337506,370.2303951,18.00247985,814.8966484,37.5930825,2.31844,48.88043,253.5185013
1862,Entire home/apt,False,False,2,False,1,0,8,92,1,2.195792813,0.120386865,402.3419422,19.56390616,1085.829783,50.09185971,2.34661,48.8759,380.0447386
1863,Entire home/apt,False,False,4,False,0,0,9,90,2,2.458868494,0.13318953,261.1436038,12.6981267,695.6417209,32.09157462,2.3756,48.87275,498.4155094
1864,Entire home/apt,False,False,4,False,1,0,8,72,1,2.24659105,0.042088285,384.8466057,18.71319415,1049.350277,48.40897505,2.34849,48.87658,614.2231336
1865,Private room,False,True,2,False,0,0,10,96,1,2.3233753,0.081807397,454.2062421,22.0858115,1136.875486,52.44671704,2.33901,48.8754,254.6835679
1866,Entire home/apt,False,False,2,False,0,0,9,94,1,2.991487668,0.176237388,260.8071669,12.68176743,656.8851226,30.30364237,2.36688,48.88181,212.0421288
1867,Entire home/apt,False,False,4,False,0,0,9,91,2,3.011718198,0.19566239,259.4654181,12.6165248,650.5451407,30.01116423,2.36706,48.88196,419.4239911
1868,Private room,False,True,4,False,0,0,9,90,1,2.095615483,0.214875605,351.3090804,17.08242955,928.1793803,42.81907906,2.35566,48.87532,146.5653835
1869,Entire home/apt,False,False,2,False,0,0,10,71,0,2.460569047,0.051240845,447.0891025,21.73974008,1101.132596,50.79781416,2.33779,48.87638,188.041756
